"red_algae","sugar_kelp","green_algae","soft_sediment","small_rocks","boulder_bedrock","remainder","row_sum","bull_kelp","kelp_crabs","SU","key","site","transect","depth","altitude","DVLlat","DVLlon","EucDIS","area"
4,4,8,7,10,11,6,50,20,0,606,"2_4",2,4,-4.05384,1.23,47.62745741,-122.3943738,0.04005767,5.199020454
1,6,8,8,6,10,11,50,19,1,607,"2_4",2,4,-3.99288,1.48,47.62746151,-122.3943792,0.159741906,7.527222157
2,3,8,9,12,12,4,50,17,2,608,"2_4",2,4,-3.81,0.87,47.62746549,-122.3943856,0.113127516,2.601056634
1,3,11,12,9,13,1,50,16,4,609,"2_4",2,4,-3.71856,0.56,47.62746836,-122.3943891,0.089353149,1.077673881
4,4,10,13,11,8,0,50,14,5,610,"2_4",2,4,-3.6576,1.24,47.62746262,-122.3944006,0.12663487,5.283901018
3,9,11,8,9,10,0,50,16,1,611,"2_4",2,4,-3.99288,1.17,47.62746231,-122.3944124,0.056563758,4.704170202
3,6,10,11,9,8,3,50,23,4,612,"2_4",2,4,-4.08432,1.06,47.62746079,-122.3944191,0.040057665,3.861206545
3,5,11,8,10,10,3,50,22,3,613,"2_4",2,4,-3.93192,1.03,47.6274591,-122.394424,0.089517084,3.645740498
1,7,11,16,9,5,1,50,15,5,614,"2_4",2,4,-3.74904,1.16,47.62745975,-122.3944339,0.126634868,4.624100682
4,3,9,11,10,11,2,50,20,2,615,"2_4",2,4,-3.59664,1.14,47.62745761,-122.3944458,0.204230882,4.466023519
3,4,7,9,12,8,7,50,23,1,616,"2_4",2,4,-3.71856,1.28,47.62745315,-122.3944587,0.126634874,5.630296194
4,7,11,9,10,9,0,50,20,2,617,"2_4",2,4,-3.84048,0.91,47.62745026,-122.3944769,0.165132397,2.845732592
2,5,12,7,10,12,2,50,12,0,618,"2_4",2,4,-3.74904,1.01,47.62745083,-122.3944906,0.08011533,3.505532927
1,2,10,14,12,7,4,50,24,4,619,"2_4",2,4,-3.32232,0.91,47.62744891,-122.3945037,0.165132391,2.845732592
2,5,11,8,7,13,4,50,14,2,620,"2_4",2,4,-3.41376,1.18,47.62744687,-122.3945177,0.080115331,4.784927014
3,4,9,10,8,10,6,50,20,1,621,"2_4",2,4,-3.59664,1.12,47.62744561,-122.3945315,0.08011533,4.310695523
2,2,14,9,11,10,2,50,13,4,622,"2_4",2,4,-3.59664,0.86,47.62744815,-122.3945408,0.08951708,2.541605875
4,3,10,11,11,10,1,50,26,3,623,"2_4",2,4,-3.5052,1.25,47.62744552,-122.3945537,0.169691269,5.369468874
2,9,9,9,12,9,0,50,27,2,624,"2_4",2,4,-3.68808,1.35,47.62744523,-122.3945714,0.126634863,6.262948494
1,4,9,8,10,9,9,50,17,2,625,"2_4",2,4,-4.20624,0.87,47.62744201,-122.3945771,0.089517081,2.601056634
1,9,9,13,12,5,1,50,17,1,626,"2_4",2,4,-4.20624,0.97,47.62744278,-122.394586,0.056563756,3.233365288
4,5,10,7,6,9,9,50,13,0,627,"2_4",2,4,-3.87096,0.97,47.62744455,-122.3945956,0.126634858,3.233365288
2,7,11,8,10,9,3,50,19,0,628,"2_4",2,4,-3.6576,0.82,47.62744266,-122.3946054,0.089517076,2.310675757
2,6,11,11,10,10,0,50,20,3,629,"2_4",2,4,-3.62712,1.72,47.62743283,-122.3946267,0.20423089,10.1664235
2,5,10,12,8,11,2,50,14,0,630,"2_4",2,4,-3.99288,1.59,47.62743265,-122.3946467,0.204230883,8.687714726
3,4,9,10,9,9,6,50,19,1,631,"2_4",2,4,-4.48056,0.82,47.62743188,-122.3946562,0.056563758,2.310675757
3,3,6,11,13,10,4,50,21,3,632,"2_4",2,4,-4.32816,1.19,47.62743584,-122.3946659,0.11312751,4.866371118
1,4,12,10,11,10,2,50,16,0,633,"2_4",2,4,-3.90144,1.26,47.62744027,-122.3946746,0.126325753,5.455724022
4,3,9,8,8,8,10,50,17,4,634,"2_4",2,4,-3.5052,0.76,47.62743954,-122.3946869,0.165132353,1.984899342
2,7,9,9,6,11,6,50,18,1,635,"2_4",2,4,-3.41376,1.25,47.6274378,-122.3947016,0.120172964,5.369468874
2,5,13,11,12,7,0,50,21,2,636,"2_4",2,4,-3.71856,1.16,47.6274359,-122.3947114,0.089517067,4.624100682
3,2,14,10,8,8,5,50,16,0,637,"2_4",2,4,-3.81,1.15,47.6274344,-122.394724,0.126634845,4.544718455
3,7,9,17,9,4,1,50,14,3,638,"2_4",2,4,-3.6576,0.4,47.62743349,-122.3947378,0.120172964,0.549833613
2,4,9,6,9,12,8,50,32,3,639,"2_4",2,4,-3.6576,0.97,47.62743239,-122.3947532,0.16513235,3.233365288
5,5,11,11,9,5,4,50,20,2,640,"2_4",2,4,-3.84048,0.89,47.62743378,-122.3947661,0.144294519,2.722020029
5,3,10,14,7,8,3,50,23,3,641,"2_4",2,4,-3.77952,0.98,47.62743449,-122.3947754,0.120172951,3.30037626
6,6,9,9,9,6,5,50,23,2,642,"2_4",2,4,-3.68808,0.66,47.62743591,-122.394785,0.089517055,1.49692201
1,9,13,8,12,6,1,50,20,1,643,"2_4",2,4,-3.6576,0.27,47.62743868,-122.3947955,0.144294502,0.25051794
2,4,8,11,10,13,2,50,13,3,644,"2_4",2,4,-3.6576,1.1,47.6274352,-122.3948032,0.113127491,4.158116696
4,7,17,16,5,0,1,50,32,2,645,"3_1",3,1,-9.6012,0.83,47.62700594,-122.3910285,0.175092987,2.367377349
3,8,11,13,15,0,0,50,28,8,646,"3_1",3,1,-9.6012,0.66,47.6270122,-122.3910466,0.156524717,1.49692201
5,9,12,14,10,0,0,50,28,5,647,"3_1",3,1,-9.2964,0.87,47.62701717,-122.3910544,0.070076024,2.601056634
4,7,13,12,14,0,0,50,27,3,648,"3_1",3,1,-9.35736,0.97,47.62701223,-122.3910699,0.110839194,3.233365288
3,12,16,14,5,0,0,50,26,8,649,"3_1",3,1,-9.50976,1,47.62700909,-122.3910858,0.175190083,3.436460079
6,8,16,17,3,0,0,50,23,6,650,"3_1",3,1,-9.69264,0.96,47.62700792,-122.3910999,0.178710818,3.167041609
3,12,18,16,1,0,0,50,22,2,651,"3_1",3,1,-9.72312,0.94,47.62700985,-122.3911123,0.078262359,3.036456126
5,10,15,16,4,0,0,50,26,4,652,"3_1",3,1,-9.72312,0.94,47.62701393,-122.3911253,0.198167693,3.036456126
7,7,18,15,3,0,0,50,33,5,653,"3_1",3,1,-9.78408,0.8,47.62701881,-122.3911381,0.034956077,2.199334451
5,8,21,12,3,1,0,50,24,0,654,"3_1",3,1,-9.84504,0.88,47.62701804,-122.3911491,0.144378927,2.661194685
4,8,19,12,7,0,0,50,22,1,655,"3_1",3,1,-9.81456,0.77,47.62702037,-122.3911645,0.099083838,2.037477181
7,14,13,16,0,0,0,50,24,6,656,"3_1",3,1,-9.66216,0.84,47.62702071,-122.3911772,0.105114032,2.424766232
5,10,14,14,7,0,0,50,24,2,657,"3_1",3,1,-9.66216,0.7,47.62702396,-122.391192,0.110839172,1.683865439
5,10,13,15,7,0,0,50,21,2,658,"3_1",3,1,-9.6012,0.77,47.62702509,-122.3912045,0.14421424,2.037477181
3,12,13,16,5,1,0,50,18,2,659,"3_1",3,1,-9.4488,0.63,47.62702976,-122.3912167,0.099083826,1.363931005
5,9,16,15,5,0,0,50,32,3,660,"3_1",3,1,-9.26592,0.72,47.62703187,-122.3912314,0.110839157,1.781460905
3,10,17,17,3,0,0,50,19,2,661,"3_1",3,1,-9.32688,0.5,47.62703718,-122.3912456,0.126241283,0.85911502
2,11,14,13,9,1,0,50,25,4,662,"3_1",3,1,-9.2964,0.63,47.62703736,-122.3912542,0.07837217,1.363931005
3,13,13,19,2,0,0,50,25,2,663,"3_1",3,1,-9.2964,0.67,47.62704018,-122.3912677,0.126354785,1.54262693
6,5,14,16,9,0,0,50,28,7,664,"3_1",3,1,-9.32688,1.15,47.6270372,-122.3912814,0.105114004,4.544718455
2,12,12,15,7,2,0,50,34,4,665,"3_1",3,1,-9.32688,0.95,47.62704263,-122.3913013,0.126354779,3.101405221
3,13,17,14,3,0,0,50,17,2,666,"3_1",3,1,-9.32688,0.87,47.62704318,-122.3913147,0.148625707,2.601056634
4,9,17,17,3,0,0,50,29,4,667,"3_1",3,1,-9.32688,0.99,47.62704253,-122.3913314,0.140151996,3.368074524
4,13,16,14,3,0,0,50,28,4,668,"3_1",3,1,-9.2964,0.9,47.62704259,-122.3913467,0.144378887,2.783532664
6,9,11,13,11,0,0,50,21,1,669,"3_1",3,1,-9.11352,0.61,47.62704701,-122.3913599,0.049444687,1.278706795
4,12,19,14,1,0,0,50,20,4,670,"3_1",3,1,-9.20496,0.8,47.62704649,-122.3913698,0.105113989,2.199334451
11,12,13,12,2,0,0,50,25,3,671,"3_1",3,1,-9.20496,1.03,47.62704513,-122.3913816,0.110839131,3.645740498
3,11,16,18,2,0,0,50,21,4,672,"3_1",3,1,-9.20496,0.76,47.62704452,-122.3913965,0.110839132,1.984899342
4,4,18,10,12,2,0,50,19,2,673,"3_1",3,1,-9.20496,1.03,47.62704323,-122.3914112,0.144512125,3.645740498
7,11,14,11,7,0,0,50,37,3,674,"3_1",3,1,-9.20496,1.19,47.62704261,-122.3914261,0.110839135,4.866371118
4,9,15,16,6,0,0,50,16,1,675,"3_1",3,1,-9.47928,0.9,47.62704675,-122.3914358,0.110839128,2.783532664
3,13,17,14,3,0,0,50,23,3,676,"3_1",3,1,-9.4488,0.87,47.62704721,-122.3914479,0.126241268,2.601056634
3,8,14,13,11,1,0,50,31,3,677,"3_1",3,1,-9.4488,0.75,47.62704889,-122.3914613,0.110839123,1.933008795
9,12,16,13,0,0,0,50,19,4,678,"3_1",3,1,-9.4488,0.77,47.62704917,-122.3914711,0.078372153,2.037477181
2,13,16,16,2,1,0,50,25,1,679,"3_1",3,1,-9.4488,0.9,47.62704993,-122.3914789,0.078372152,2.783532664
10,9,13,17,0,1,0,50,29,6,680,"3_1",3,1,-9.4488,0.91,47.62705003,-122.3914863,0.078372152,2.845732592
4,9,12,12,12,1,0,50,30,2,681,"3_1",3,1,-9.4488,0.91,47.62705174,-122.391498,0.12635476,2.845732592
5,9,15,17,4,0,0,50,17,2,682,"3_1",3,1,-9.4488,0.88,47.62705199,-122.3915095,0.110839117,2.661194685
6,8,14,13,8,1,0,50,29,2,683,"3_1",3,1,-9.4488,0.87,47.6270529,-122.3915214,0.12624126,2.601056634
7,12,15,12,4,0,0,50,29,5,684,"3_1",3,1,-9.4488,0.8,47.62705364,-122.3915308,0.105113978,2.199334451
7,12,18,12,1,0,0,50,33,4,685,"3_1",3,1,-9.4488,0.76,47.62705425,-122.3915408,0.078372146,1.984899342
6,10,13,17,4,0,0,50,30,4,686,"3_1",3,1,-9.4488,0.69,47.62705468,-122.3915484,0.070075983,1.636098644
11,9,17,11,2,0,0,50,21,2,687,"3_1",3,1,-9.4488,0.8,47.62705471,-122.3915592,0.099083788,2.199334451
6,9,12,14,9,0,0,50,30,1,688,"3_1",3,1,-9.4488,0.79,47.62705382,-122.3915706,0.105113977,2.144694735
4,10,16,12,7,1,0,50,33,4,689,"3_1",3,1,-9.4488,0.88,47.6270528,-122.3915826,0.105113979,2.661194685
5,10,17,16,2,0,0,50,35,2,690,"3_1",3,1,-9.4488,0.92,47.62705406,-122.3915946,0.156524654,2.908619811
4,11,18,16,1,0,0,50,22,2,691,"3_1",3,1,-9.41832,0.77,47.62705583,-122.3916092,0.070075984,2.037477181
3,10,13,14,10,0,0,50,26,4,692,"3_1",3,1,-9.4488,0.79,47.62705697,-122.3916217,0.126354748,2.144694735
5,8,16,14,6,0,1,50,36,4,693,"3_1",3,1,-9.50976,0.75,47.62706,-122.3916358,0.126241249,1.933008795
6,8,13,17,6,0,0,50,24,6,694,"3_1",3,1,-9.26592,0.8,47.62706338,-122.3916501,0.126354735,2.199334451
4,11,14,17,4,0,0,50,22,5,695,"3_1",3,1,-9.11352,0.84,47.62706755,-122.3916581,0.035037984,2.424766232
4,8,15,18,5,0,0,50,32,4,696,"3_1",3,1,-8.9916,0.84,47.62707046,-122.3916727,0.126241235,2.424766232
7,9,13,12,9,0,0,50,24,4,697,"3_1",3,1,-8.86968,0.69,47.62707286,-122.3916848,0.175092842,1.636098644
4,11,15,18,2,0,0,50,35,5,698,"3_1",3,1,-8.80872,0.83,47.62707519,-122.3917002,0.144512048,2.367377349
6,9,11,16,8,0,0,50,25,3,699,"3_1",3,1,-8.8392,0.87,47.62707564,-122.3917124,0.12635471,2.601056634
4,12,19,13,2,0,0,50,28,2,700,"3_1",3,1,-8.8392,0.81,47.62707693,-122.3917227,0.126354707,2.254661458
5,10,17,13,5,0,0,50,21,0,701,"3_1",3,1,-8.8392,0.73,47.62707721,-122.3917325,0.078372115,1.831289576
4,11,13,17,5,0,0,50,35,5,702,"3_1",3,1,-8.6868,0.76,47.6270773,-122.3917399,0.078262311,1.984899342
5,10,16,15,4,0,0,50,30,0,703,"3_1",3,1,-8.41248,0.66,47.62708027,-122.3917449,0.049541876,1.49692201
5,11,15,13,6,0,0,50,26,1,704,"3_1",3,1,-8.44296,0.66,47.62707769,-122.3917554,0.110839068,1.49692201
6,11,12,17,3,1,0,50,26,7,705,"3_1",3,1,-8.44296,0.55,47.62707821,-122.3917642,0.049541876,1.039529174
3,9,19,16,3,0,0,50,18,5,706,"3_1",3,1,-8.44296,0.7,47.62707674,-122.3917765,0.110839069,1.683865439
5,7,14,15,9,0,0,50,18,2,707,"3_1",3,1,-8.44296,0.71,47.62707419,-122.3917916,0.105113944,1.732319526
6,9,13,14,7,1,0,50,28,5,708,"3_1",3,1,-8.382,0.87,47.62707167,-122.391805,0.156744243,2.601056634
2,7,15,17,7,1,1,50,23,3,709,"3_1",3,1,-8.382,0.89,47.62706896,-122.3918222,0.105113953,2.722020029
6,11,16,16,1,0,0,50,31,3,710,"3_1",3,1,-8.35152,0.96,47.62707145,-122.3918355,0.144512053,3.167041609
2,11,14,14,9,0,0,50,21,1,711,"3_1",3,1,-8.35152,0.93,47.62707488,-122.3918464,0.126241227,2.972194322
4,9,16,15,6,0,0,50,22,5,712,"3_1",3,1,-8.13816,0.66,47.62707813,-122.391855,0.049541875,1.49692201
5,11,12,15,7,0,0,50,24,2,713,"3_1",3,1,-7.95528,0.84,47.627082,-122.391861,0.156524613,2.424766232
3,12,17,13,5,0,0,50,22,3,714,"3_1",3,1,-7.9248,0.66,47.62708703,-122.3918717,0.035037974,1.49692201
3,8,16,17,6,0,0,50,26,3,715,"3_1",3,1,-7.80288,0.92,47.62708829,-122.3918775,0.035037975,2.908619811
3,13,18,15,1,0,0,50,38,8,716,"3_1",3,1,-7.80288,0.93,47.6270913,-122.391887,0.078372094,2.972194322
6,12,14,9,9,0,0,50,28,5,717,"3_1",3,1,-7.80288,0.95,47.62709139,-122.3919007,0.144512003,3.101405221
5,9,17,13,6,0,0,50,34,5,718,"3_1",3,1,-8.04672,0.8,47.62709461,-122.3919172,0.156744182,2.199334451
5,8,15,15,7,0,0,50,34,0,719,"3_1",3,1,-7.98576,1.1,47.62710071,-122.3919375,0.198167446,4.158116696
4,8,20,13,5,0,0,50,22,3,720,"3_1",3,1,-7.7724,1.13,47.62710461,-122.3919419,0.078372077,4.388015875
5,11,11,15,8,0,0,50,30,6,721,"3_1",3,1,-7.74192,0.75,47.62710795,-122.3919516,0.110631957,1.933008795
5,12,18,15,0,0,0,50,25,2,722,"3_1",3,1,-7.68096,0.75,47.62711053,-122.3919598,0.099083708,1.933008795
4,8,17,18,3,0,0,50,24,3,723,"3_1",3,1,-7.58952,0.91,47.6271124,-122.3919694,0.070075921,2.845732592
9,11,12,14,3,0,1,50,27,2,724,"3_1",3,1,-7.62,0.81,47.62711016,-122.3919738,0.049541853,2.254661458
4,11,16,14,4,1,0,50,22,3,725,"3_1",3,1,-7.65048,0.87,47.6271093,-122.3919711,0.126354641,2.601056634
4,11,15,16,3,1,0,50,30,0,726,"3_1",3,1,-7.62,0.85,47.6271093,-122.3919711,0.126354641,2.482842407
4,12,17,14,2,0,1,50,23,4,727,"3_1",3,1,-7.62,0.84,47.62710863,-122.3919583,0.144511964,2.424766232
5,9,14,15,7,0,0,50,21,7,728,"3_1",3,1,-7.62,0.82,47.62710881,-122.3919544,0.144511965,2.310675757
6,8,13,15,8,0,0,50,32,3,729,"3_1",3,1,-7.62,0.94,47.62710881,-122.3919544,0.144511965,3.036456126
4,10,13,13,10,0,0,50,26,1,730,"3_2",3,2,-11.30808,0.94,47.6269545,-122.3909638,0.09510169,3.036456126
4,10,14,17,5,0,0,50,27,4,731,"3_2",3,2,-11.30808,0.78,47.62696313,-122.3909832,0.150513708,2.090742312
6,9,13,14,7,0,1,50,27,1,732,"3_2",3,2,-11.18616,0.85,47.62697123,-122.391,0.127761917,2.482842407
4,13,11,20,2,0,0,50,34,2,733,"3_2",3,2,-11.24712,0.82,47.62697429,-122.3910187,0.150612202,2.310675757
4,9,18,16,3,0,0,50,23,5,734,"3_2",3,2,-11.18616,0.84,47.62697687,-122.3910394,0.175668217,2.424766232
4,6,14,17,8,1,0,50,31,5,735,"3_2",3,2,-11.15568,0.79,47.62697957,-122.3910596,0.150612191,2.144694735
3,6,12,13,15,1,0,50,30,1,736,"3_2",3,2,-11.09472,0.86,47.62698073,-122.3910767,0.095279746,2.541605875
6,11,13,14,6,0,0,50,31,5,737,"3_2",3,2,-11.06424,0.83,47.62698066,-122.3910925,0.124225785,2.367377349
6,9,16,17,1,1,0,50,24,4,738,"3_2",3,2,-11.09472,0.82,47.62698042,-122.391106,0.095279747,2.310675757
4,5,14,14,12,1,0,50,28,2,739,"3_2",3,2,-10.9728,0.87,47.62698044,-122.391123,0.153623638,2.601056634
7,9,20,12,2,0,0,50,24,7,740,"3_2",3,2,-10.85088,0.99,47.62697979,-122.3911397,0.124225789,3.368074524
5,14,9,15,7,0,0,50,22,3,741,"3_2",3,2,-10.8204,1.01,47.62698219,-122.391158,0.150612185,3.505532927
5,8,18,14,5,0,0,50,30,8,742,"3_2",3,2,-10.78992,1.01,47.62698436,-122.3911757,0.108617324,3.505532927
5,13,14,13,5,0,0,50,21,2,743,"3_2",3,2,-10.94232,0.91,47.62698684,-122.3911951,0.134740837,2.845732592
5,12,15,17,1,0,0,50,22,2,744,"3_2",3,2,-10.91184,0.9,47.62698917,-122.3912106,0.13474083,2.783532664
4,15,13,15,3,0,0,50,25,2,745,"3_2",3,2,-10.94232,0.9,47.62698905,-122.3912236,0.12422577,2.783532664
6,14,13,16,1,0,0,50,29,1,746,"3_2",3,2,-10.91184,0.91,47.62698985,-122.3912359,0.085174592,2.845732592
5,13,14,17,0,0,1,50,20,2,747,"3_2",3,2,-10.94232,0.97,47.62699027,-122.3912498,0.095279732,3.233365288
3,14,13,13,7,0,0,50,25,0,748,"3_2",3,2,-11.1252,0.9,47.6269864,-122.3912624,0.124225774,2.783532664
3,8,14,12,11,2,0,50,30,1,749,"3_2",3,2,-11.09472,1.05,47.62698532,-122.3912777,0.095279737,3.788697237
8,8,16,17,1,0,0,50,25,3,750,"3_2",3,2,-11.2776,0.9,47.62698597,-122.3912923,0.124225775,2.783532664
3,11,12,16,8,0,0,50,23,5,751,"3_2",3,2,-11.2776,0.94,47.62698817,-122.3913082,0.108617318,3.036456126
4,11,15,17,3,0,0,50,30,3,752,"3_2",3,2,-11.24712,1,47.62699044,-122.3913208,0.067370413,3.436460079
7,10,18,15,0,0,0,50,25,9,753,"3_2",3,2,-11.24712,0.99,47.62698842,-122.3913072,0.134740831,3.368074524
3,6,11,16,10,4,0,50,19,2,754,"3_2",3,2,-11.2776,0,47.62698621,-122.3912913,0.108617321,0
7,11,12,12,8,0,0,50,26,2,755,"3_2",3,2,-11.24712,0.94,47.62698342,-122.3912761,0.134740842,3.036456126
7,10,15,15,3,0,0,50,20,0,756,"3_2",3,2,-11.24712,0.88,47.62698011,-122.3912647,0.042503723,2.661194685
5,6,17,14,7,1,0,50,27,4,757,"3_2",3,2,-11.24712,0.91,47.6269848,-122.3912814,0.150513673,2.845732592
4,10,15,16,5,0,0,50,23,1,758,"3_2",3,2,-11.2776,0.91,47.62699097,-122.3912984,0.150612167,2.845732592
4,11,14,16,5,0,0,50,26,3,759,"3_2",3,2,-11.2776,0.95,47.6269933,-122.3913138,0.090358271,3.101405221
4,10,15,17,3,1,0,50,25,3,760,"3_2",3,2,-11.24712,1.01,47.62699204,-122.3913267,0.090358273,3.505532927
4,10,15,19,1,1,0,50,32,0,761,"3_2",3,2,-11.24712,1.02,47.62698943,-122.391339,0.108617316,3.575293066
4,10,15,18,3,0,0,50,19,2,762,"3_2",3,2,-11.2776,0.94,47.62699114,-122.3913507,0.108617313,3.036456126
5,10,15,17,3,0,0,50,22,5,763,"3_2",3,2,-11.33856,0.94,47.62699277,-122.3913612,0.067370411,3.036456126
6,9,14,16,4,1,0,50,29,3,764,"3_2",3,2,-11.2776,0.9,47.62699323,-122.3913733,0.10861731,2.783532664
5,11,16,15,3,0,0,50,24,3,765,"3_2",3,2,-11.24712,0.87,47.62699331,-122.391387,0.10861731,2.601056634
5,11,11,16,7,0,0,50,28,4,766,"3_2",3,2,-11.24712,0.8,47.62699525,-122.3913994,0.108617307,2.199334451
3,9,15,19,3,0,1,50,25,6,767,"3_2",3,2,-11.21664,0.72,47.62699773,-122.3914127,0.108617303,1.781460905
5,10,14,16,5,0,0,50,22,3,768,"3_2",3,2,-11.09472,0.87,47.62699886,-122.3914252,0.09527972,2.601056634
5,10,15,16,4,0,0,50,31,3,769,"3_2",3,2,-11.06424,0.8,47.62700067,-122.3914381,0.108617299,2.199334451
3,9,14,16,7,1,0,50,21,7,770,"3_2",3,2,-11.06424,0.85,47.62699999,-122.3914502,0.060238841,2.482842407
4,12,14,19,1,0,0,50,20,3,771,"3_2",3,2,-11.06424,0.86,47.62700147,-122.3914629,0.060238841,2.541605875
5,10,17,15,3,0,0,50,21,4,772,"3_2",3,2,-11.06424,0.86,47.62700309,-122.3914734,0.090358259,2.541605875
2,12,17,14,4,1,0,50,25,7,773,"3_2",3,2,-11.06424,0.83,47.62700327,-122.391482,0.067370401,2.367377349
4,14,18,14,0,0,0,50,27,3,774,"3_2",3,2,-11.09472,0.86,47.62700376,-122.3914925,0.0673704,2.541605875
7,11,18,12,2,0,0,50,25,5,775,"3_2",3,2,-11.06424,0.93,47.62700499,-122.3915062,0.090358257,2.972194322
5,11,14,10,6,4,0,50,29,1,776,"3_2",3,2,-11.06424,0.97,47.62700422,-122.3915172,0.067370399,3.233365288
5,8,15,17,4,1,0,50,22,3,777,"3_2",3,2,-11.06424,0.86,47.62700735,-122.3915325,0.095279707,2.541605875
8,11,17,12,2,0,0,50,33,2,778,"3_2",3,2,-11.06424,0.97,47.62700074,-122.3915453,0.120477683,3.233365288
7,10,15,9,9,0,0,50,24,2,779,"3_2",3,2,-11.06424,0.93,47.62700679,-122.3915628,0.150513634,2.972194322
5,12,11,13,8,1,0,50,16,2,780,"3_2",3,2,-11.09472,0.86,47.62701114,-122.3915793,0.108617284,2.541605875
5,8,15,16,6,0,0,50,31,3,781,"3_2",3,2,-11.03376,0.82,47.62701301,-122.3915951,0.124225724,2.310675757
4,8,16,15,7,0,0,50,21,2,782,"3_2",3,2,-11.03376,0.81,47.62701847,-122.3916134,0.108617271,2.254661458
3,10,9,14,9,5,0,50,22,4,783,"3_2",3,2,-11.03376,0.83,47.62701565,-122.3916249,0.095167687,2.367377349
7,11,15,16,0,1,0,50,34,3,784,"3_2",3,2,-11.03376,0.82,47.62701488,-122.3916358,0.06023883,2.310675757
5,8,17,14,6,0,0,50,25,4,785,"3_2",3,2,-11.03376,0.84,47.62701187,-122.391645,0.06023883,2.424766232
4,9,14,14,8,1,0,50,24,8,786,"3_2",3,2,-11.03376,0.82,47.62700938,-122.3916567,0.134529531,2.310675757
3,10,15,14,7,1,0,50,31,4,787,"3_2",3,2,-11.06424,0.85,47.6270083,-122.391672,0.124111198,2.482842407
5,9,16,14,6,0,0,50,20,0,788,"3_2",3,2,-11.03376,0.9,47.62700759,-122.3916858,0.095167694,2.783532664
6,7,14,19,4,0,0,50,28,1,789,"3_2",3,2,-11.03376,0.91,47.6270071,-122.3917003,0.108617289,2.845732592
7,12,14,12,5,0,0,50,21,1,790,"3_2",3,2,-11.03376,0.88,47.62701066,-122.3917169,0.108617282,2.661194685
5,10,18,13,4,0,0,50,17,4,791,"3_2",3,2,-11.03376,0.91,47.62700906,-122.3917297,0.095279702,2.845732592
6,9,15,13,7,0,0,50,31,3,792,"3_2",3,2,-11.03376,0.9,47.62700881,-122.3917432,0.120477669,2.783532664
4,8,17,14,6,1,0,50,40,3,793,"3_2",3,2,-11.06424,0.92,47.62700788,-122.3917563,0.134551981,2.908619811
5,13,13,14,4,1,0,50,24,3,794,"3_2",3,2,-11.03376,0.9,47.62700929,-122.3917724,0.134740787,2.783532664
4,10,13,15,8,0,0,50,28,4,795,"3_2",3,2,-11.06424,0.86,47.62701208,-122.3917875,0.108617278,2.541605875
9,10,17,13,1,0,0,50,22,1,796,"3_2",3,2,-11.00328,0.91,47.62701217,-122.3917949,0.090358247,2.845732592
3,8,14,18,6,1,0,50,19,4,797,"3_2",3,2,-11.06424,0.86,47.62701623,-122.3918033,0.108519711,2.541605875
2,11,13,12,10,2,0,50,25,3,798,"3_2",3,2,-11.03376,0.79,47.6270235,-122.3918158,0.108519703,2.144694735
4,9,13,16,8,0,0,50,22,3,799,"3_2",3,2,-11.06424,0.86,47.62702058,-122.3918261,0.067370385,2.541605875
4,8,15,15,8,0,0,50,27,2,800,"3_2",3,2,-11.03376,0.92,47.62701966,-122.3918392,0.108617268,2.908619811
3,10,14,15,7,0,1,50,26,6,801,"3_2",3,2,-11.03376,0.95,47.62702254,-122.3918556,0.150612097,3.101405221
7,10,12,16,5,0,0,50,27,3,802,"3_2",3,2,-11.03376,1.13,47.62701548,-122.3918688,0.134529521,4.388015875
4,7,13,18,8,0,0,50,23,0,803,"3_2",3,2,-11.21664,0.98,47.62701477,-122.3918826,0.090358243,3.30037626
4,6,14,16,9,1,0,50,38,6,804,"3_2",3,2,-11.15568,0.75,47.62701648,-122.3918943,0.123969651,1.933008795
4,9,15,14,8,0,0,50,28,5,805,"3_2",3,2,-11.15568,0.79,47.62701888,-122.3919063,0.175668106,2.144694735
3,10,14,15,7,1,0,50,29,5,806,"3_2",3,2,-11.30808,0.97,47.62701338,-122.391921,0.090358244,3.233365288
4,5,13,12,13,2,1,50,28,3,807,"3_2",3,2,-11.52144,0.91,47.62700972,-122.3919343,0.09035825,2.845732592
4,11,15,16,3,1,0,50,22,3,808,"3_2",3,2,-11.49096,1.04,47.62700582,-122.3919487,0.090358255,3.716875222
4,10,12,16,8,0,0,50,27,6,809,"3_2",3,2,-11.46048,1.12,47.62700527,-122.3919603,0.095279706,4.310695523
5,12,13,17,3,0,0,50,19,4,810,"3_2",3,2,-11.46048,1.14,47.6270048,-122.3919668,0.042587287,4.466023519
5,9,17,14,5,0,0,50,25,4,811,"3_2",3,2,-11.49096,1.13,47.62700738,-122.391975,0.127761855,4.388015875
4,12,13,15,5,0,1,50,33,3,812,"3_2",3,2,-11.76528,0.97,47.62700575,-122.3919895,0.120477672,3.233365288
6,10,16,16,2,0,0,50,24,2,813,"3_2",3,2,-11.8872,0.92,47.62700185,-122.3919976,0.060238839,2.908619811
6,10,16,15,3,0,0,50,26,4,814,"3_2",3,2,-11.8872,0.96,47.6270044,-122.3920137,0.108617289,3.167041609
4,10,14,18,4,0,0,50,25,1,815,"3_2",3,2,-11.8872,0.94,47.62701041,-122.3920266,0.085174567,3.036456126
8,8,16,18,0,0,0,50,29,6,816,"3_2",3,2,-11.8872,0.95,47.62701357,-122.3920402,0.127761845,3.101405221
