red_algae,sugar_kelp,green_algae,soft_sediment,small_rocks,boulder_bedrock,remainder,row_sum,bull_kelp,kelp_crabs,SU,key,site,transect,depth,altitude,DVLlat,DVLlon,EucDIS,area
7,6,7,7,7,7,9,50,7,8,828,3_2,3,2,-12.0396,0.93,47.62702637,-122.3922094,0.067264756,2.972194322
9,6,6,7,8,7,7,50,7,7,829,3_2,3,2,-12.0396,0.96,47.62702305,-122.3922042,0.085174554,3.167041609
8,7,7,7,7,6,8,50,7,6,830,3_3,3,3,-9.63168,0.79,47.62703152,-122.3910083,0.126673382,2.144694735
7,3,6,6,6,8,14,50,8,6,831,3_3,3,3,-9.26592,1.05,47.62703547,-122.3910163,0.056619347,3.788697237
7,9,8,9,9,7,1,50,8,6,832,3_3,3,3,-9.47928,0.28,47.62704014,-122.3910281,0.126673375,0.26941847
7,7,5,7,9,6,9,50,7,7,833,3_3,3,3,-9.17448,0.81,47.62704481,-122.3910387,0.14440554,2.254661458
7,8,8,5,7,7,8,50,6,9,834,3_3,3,3,-9.02208,0.77,47.62704948,-122.3910483,0.113238685,2.037477181
7,7,5,8,6,7,10,50,9,6,835,3_3,3,3,-8.90016,0.7,47.627052,-122.3910574,0.120130337,1.683865439
7,6,6,8,6,6,11,50,6,7,836,3_3,3,3,-8.93064,0.77,47.62705307,-122.3910643,0.089568232,2.037477181
5,8,6,5,9,7,10,50,7,8,837,3_3,3,3,-8.65632,0.86,47.62705379,-122.3910696,0.120130339,2.541605875
7,7,8,6,7,7,8,50,7,8,838,3_3,3,3,-8.74776,0.87,47.62705523,-122.3910798,0.089568234,2.601056634
5,7,5,7,7,8,11,50,8,8,839,3_3,3,3,-8.74776,0.64,47.62706026,-122.3910947,0.126673366,1.407574048
6,8,4,7,9,9,7,50,6,6,840,3_3,3,3,-8.62584,0.6,47.62706242,-122.3911054,0,1.237125628
6,6,6,8,6,8,10,50,7,8,841,3_3,3,3,-8.59536,0.76,47.62706062,-122.3911155,0.120130348,1.984899342
6,7,6,6,6,8,11,50,8,8,842,3_3,3,3,-8.56488,0.85,47.6270599,-122.391124,0.039949805,2.482842407
8,7,6,7,7,9,6,50,8,8,843,3_3,3,3,-8.5344,0.91,47.62705954,-122.391131,0.179136494,2.845732592
8,7,6,9,6,9,5,50,7,6,844,3_3,3,3,-8.59536,0.92,47.62706062,-122.391139,0.179136496,2.908619811
6,8,7,6,6,7,10,50,5,9,845,3_3,3,3,-8.59536,0.83,47.62706314,-122.3911486,0.080086905,2.367377349
6,7,7,7,8,7,8,50,8,9,846,3_3,3,3,-8.62584,0.72,47.62706385,-122.3911555,0.089568249,1.781460905
7,8,8,6,7,6,8,50,8,5,847,3_3,3,3,-8.56488,0.77,47.62706457,-122.391164,0.040043454,2.037477181
7,5,8,6,7,7,10,50,6,6,848,3_3,3,3,-8.65632,0.71,47.62706457,-122.3911629,0.126524434,1.732319526
7,8,7,7,7,8,6,50,7,8,849,3_3,3,3,-8.65632,0.48,47.62706817,-122.3911667,0.119849409,0.791760402
8,9,8,7,7,7,4,50,9,7,850,3_3,3,3,-8.8392,0.39,47.62706637,-122.3911672,0.089442704,0.522685578
7,7,6,8,8,8,6,50,7,8,851,3_3,3,3,-8.90016,0.36,47.62706493,-122.3911523,0.080086904,0.445365226
8,6,7,6,7,8,8,50,6,8,852,3_3,3,3,-8.86968,0.36,47.62706709,-122.3911581,0.089442701,0.445365226
7,8,7,6,7,9,6,50,6,5,853,3_3,3,3,-8.71728,0.62,47.62706278,-122.3911635,0,1.320975254
7,7,7,8,7,9,5,50,6,9,854,3_3,3,3,-8.71728,0.36,47.62706745,-122.3911693,0.179136498,0.445365226
7,8,5,8,7,6,9,50,5,7,855,3_3,3,3,-8.5344,0.44,47.62707032,-122.39118,0.165156834,0.665298671
5,7,6,6,7,8,11,50,9,8,856,3_3,3,3,-8.32104,0.62,47.62707176,-122.3911907,0,1.320975254
8,9,6,8,9,7,3,50,5,6,857,3_3,3,3,-8.19912,0.78,47.62707176,-122.3911944,0.040043454,2.090742312
10,8,5,8,8,7,4,50,5,9,858,3_3,3,3,-8.13816,0.72,47.62707248,-122.3912067,0.120130366,1.781460905
7,7,6,7,9,8,6,50,7,8,859,3_3,3,3,-8.01624,0.73,47.62707643,-122.3912221,0.126673401,1.831289576
8,7,7,7,8,9,4,50,7,8,860,3_3,3,3,-7.80288,0.76,47.62707823,-122.3912339,0.120130367,1.984899342
5,7,8,8,6,6,10,50,7,6,861,3_3,3,3,-7.71144,1.06,47.62707859,-122.3912413,0.120130371,3.861206545
7,7,8,8,8,9,3,50,8,10,862,3_3,3,3,-7.9248,0.87,47.62707895,-122.3912541,0.203800346,2.601056634
9,6,7,7,8,7,6,50,8,8,863,3_3,3,3,-7.68096,1.02,47.6270793,-122.3912573,0.089427785,3.575293066
6,9,6,8,8,4,9,50,6,6,864,3_3,3,3,-7.74192,0.88,47.62708182,-122.3912664,0.080086917,2.661194685
6,5,9,6,7,6,11,50,5,7,865,3_3,3,3,-7.37616,0.97,47.62708218,-122.3912536,0.204087032,3.233365288
7,6,7,6,8,7,9,50,5,6,866,3_3,3,3,-7.68096,0.66,47.62708505,-122.3912371,0.120130357,1.49692201
7,9,9,8,8,9,0,50,7,7,867,3_3,3,3,-7.52856,0.75,47.62708326,-122.3912365,0.178855553,1.933008795
6,7,5,7,8,6,11,50,7,8,868,3_3,3,3,-7.55904,0.95,47.62708002,-122.3912461,0.113016443,3.101405221
8,7,8,6,7,6,8,50,8,8,869,3_3,3,3,-7.13232,1.39,47.62707463,-122.3912408,0.089427785,6.639584519
9,7,7,7,5,7,8,50,7,7,870,3_3,3,3,-7.3152,1.04,47.62708038,-122.3912339,0.079899608,3.716875222
9,7,8,6,8,8,4,50,9,9,871,3_3,3,3,-7.80288,0.3,47.62708721,-122.3912365,0.089442701,0.309281407
6,7,7,8,7,7,8,50,7,7,872,3_3,3,3,-7.95528,0.2,47.62708757,-122.3912371,0.089568243,0.137458403
6,6,6,7,6,7,12,50,6,8,873,3_3,3,3,-7.37616,0.77,47.62708685,-122.3912387,0.126436611,2.037477181
7,8,8,9,4,7,7,50,7,7,874,3_3,3,3,-7.0104,1.04,47.62708434,-122.3912301,0.113238697,3.716875222
7,6,7,8,8,7,7,50,8,8,875,3_3,3,3,-6.67512,1.43,47.62708182,-122.3912285,0.05661935,7.027217216
9,7,8,6,6,5,9,50,6,8,876,3_3,3,3,-6.67512,1.6,47.62707895,-122.3912216,0.160173814,8.797337803
8,9,9,7,8,8,1,50,6,7,877,3_3,3,3,-6.64464,1.62,47.62707895,-122.3912136,0.039949804,9.018645832
8,8,7,8,7,7,5,50,8,10,878,3_3,3,3,-6.12648,2.26,47.62707535,-122.3912083,0.164816295,17.5520635
9,8,8,7,9,8,1,50,6,7,879,3_3,3,3,-5.91312,2.67,47.62706745,-122.3911997,0.144275822,24.49818026
8,7,7,8,9,7,4,50,6,8,880,3_3,3,3,-5.36448,3.94,47.62706493,-122.3911997,0.089568264,53.34623168
7,8,7,8,7,7,6,50,9,7,881,3_3,3,3,-5.30352,3.71,47.62706781,-122.3911997,0.113238715,47.29978018
8,7,9,6,6,8,6,50,7,7,882,3_3,3,3,-5.7912,3.93,47.62706781,-122.3912045,0.056508221,53.07578228
8,8,10,6,8,8,2,50,6,7,883,3_3,3,3,-6.52272,2.72,47.62706817,-122.3912029,0.056619358,25.42430625
9,6,9,6,7,6,7,50,9,7,884,3_3,3,3,-7.3152,1.75,47.6270696,-122.3912056,0.040043457,10.52415899
7,7,7,7,9,8,5,50,7,7,885,3_3,3,3,-7.40664,1.44,47.62707535,-122.3912088,0.113238705,7.12584362
8,8,7,7,7,6,7,50,6,7,886,3_3,3,3,-7.34568,0.94,47.62707966,-122.3912216,0.144405564,3.036456126
5,7,7,8,8,6,9,50,5,8,887,3_3,3,3,-7.40664,0.94,47.6270811,-122.3912339,0.20021727,3.036456126
7,7,6,7,5,7,11,50,8,7,888,3_3,3,3,-7.52856,1.14,47.62708002,-122.3912408,0.165004532,4.466023519
5,7,7,8,8,8,7,50,6,5,889,3_3,3,3,-7.1628,0.89,47.62708469,-122.3912419,0.040043453,2.722020029
7,5,9,8,8,6,7,50,8,9,890,3_3,3,3,-7.10184,1.15,47.62708829,-122.3912467,0.126673383,4.544718455
6,9,6,9,6,8,6,50,7,7,891,3_3,3,3,-7.10184,0.96,47.62709116,-122.3912546,0.320347609,3.167041609
6,7,6,9,8,7,7,50,8,7,892,3_3,3,3,-7.0104,0.85,47.62709224,-122.3912568,0.215716839,2.482842407
8,6,8,7,6,6,9,50,8,7,893,3_3,3,3,-7.10184,0.99,47.62709152,-122.3912696,0.120130358,3.368074524
6,8,8,8,8,8,4,50,8,7,894,3_3,3,3,-7.10184,0.93,47.62709188,-122.3912781,0,2.972194322
8,5,8,7,8,8,6,50,7,5,895,3_3,3,3,-7.10184,0.62,47.62709547,-122.3912728,0.040043451,1.320975254
8,8,9,8,7,6,4,50,7,8,896,3_3,3,3,-7.34568,0.48,47.62709476,-122.3912653,0.126524426,0.791760402
5,8,7,9,7,9,5,50,7,7,897,3_3,3,3,-7.49808,0.49,47.62708829,-122.3912477,0.089442701,0.825094065
7,7,8,8,7,8,5,50,8,7,898,3_4,3,4,-5.45592,1.04,47.627102,-122.3909095,0.040057735,3.716875222
6,7,6,10,9,8,4,50,7,8,899,3_4,3,4,-5.51688,0.79,47.6271038,-122.3909138,0.056563813,2.144694735
6,8,5,7,7,7,10,50,9,6,900,3_4,3,4,-5.4864,0.91,47.62710631,-122.3909186,0.113127621,2.845732592
7,9,5,7,7,5,10,50,8,6,901,3_4,3,4,-5.21208,0.84,47.62711206,-122.3909293,0.089517197,2.424766232
5,7,7,6,6,8,11,50,7,7,902,3_4,3,4,-5.21208,0.79,47.62711745,-122.3909357,0.14412519,2.144694735
7,7,5,7,7,7,10,50,7,7,903,3_4,3,4,-5.1816,0.86,47.62712248,-122.3909431,0.089517183,2.541605875
7,8,7,7,5,7,9,50,8,9,904,3_4,3,4,-4.78536,1.29,47.6271232,-122.3909479,0.0565638,5.718613218
7,7,7,7,7,8,7,50,6,8,905,3_4,3,4,-4.69392,1.36,47.62712176,-122.3909447,0.040057719,6.356076562
10,7,4,7,6,8,8,50,6,5,906,3_4,3,4,-5.12064,0.97,47.627125,-122.3909506,0.089353189,3.233365288
6,7,7,5,8,8,9,50,8,8,907,3_4,3,4,-5.05968,1.25,47.62712536,-122.3909628,0.12663502,5.369468874
8,7,7,6,7,5,10,50,8,7,908,3_4,3,4,-5.39496,1.17,47.62712356,-122.3909671,0.039935484,4.704170202
7,6,6,8,7,6,10,50,7,6,909,3_4,3,4,-5.21208,1.1,47.62712464,-122.3909746,0.056563802,4.158116696
7,7,9,7,8,8,4,50,6,8,910,3_4,3,4,-4.96824,1.06,47.62712967,-122.3909794,0.056563797,3.861206545
6,8,8,6,6,8,8,50,7,9,911,3_4,3,4,-4.20624,1.8,47.62712859,-122.3909772,0,11.13413066
9,9,10,7,8,6,1,50,6,5,912,3_4,3,4,-4.02336,1.13,47.6271329,-122.390982,0.233050755,4.388015875
6,7,9,5,7,8,8,50,7,7,913,3_4,3,4,-4.05384,0.79,47.62713757,-122.3909943,0.169691381,2.144694735
7,5,7,7,8,8,8,50,8,8,914,3_4,3,4,-3.9624,0.91,47.62713506,-122.3909996,0.253269992,2.845732592
7,6,8,8,7,8,6,50,8,7,915,3_4,3,4,-3.93192,1.44,47.62713865,-122.3910183,0.144294661,7.12584362
8,7,6,7,7,7,8,50,7,7,916,3_4,3,4,-3.74904,1.65,47.62713003,-122.3910258,0.359419361,9.355762565
7,6,5,7,9,7,9,50,8,6,917,3_4,3,4,-4.572,0.87,47.62713111,-122.3910311,0.144125179,2.601056634
9,9,6,7,9,6,4,50,9,8,918,3_4,3,4,-4.48056,0.98,47.62713793,-122.3910434,0.144294664,3.30037626
7,6,8,7,7,6,9,50,7,7,919,3_4,3,4,-4.48056,0.95,47.62714045,-122.3910514,0.089517158,3.101405221
6,8,7,7,7,7,8,50,5,8,920,3_4,3,4,-4.23672,1,47.62714188,-122.3910615,0.089517154,3.436460079
8,8,6,7,8,7,6,50,7,8,921,3_4,3,4,-3.87096,1.39,47.62714153,-122.3910705,0.089517156,6.639584519
8,6,7,7,7,7,8,50,6,6,922,3_4,3,4,-3.93192,1.27,47.62714117,-122.3910844,0.144294655,5.542666462
7,6,7,8,8,7,7,50,6,8,923,3_4,3,4,-3.99288,0.85,47.62713865,-122.3910919,0.08011541,2.482842407
6,9,10,7,7,7,4,50,9,7,924,3_4,3,4,-3.99288,0.77,47.62714117,-122.3911004,0.089517156,2.037477181
5,7,7,7,7,9,8,50,7,7,925,3_4,3,4,-3.68808,0.47,47.62714548,-122.3911116,0.282818947,0.759114031
8,7,7,7,8,7,6,50,7,8,926,3_4,3,4,-3.53568,0.61,47.6271462,-122.3911207,0.204231056,1.278706795
7,9,7,9,8,9,1,50,9,7,927,3_4,3,4,-3.53568,0.89,47.62714548,-122.3911335,0.160230797,2.722020029
8,6,7,7,7,8,7,50,7,7,928,3_4,3,4,-3.5052,0.83,47.62714224,-122.3911452,0.080115404,2.367377349
8,7,7,7,8,6,7,50,6,6,929,3_4,3,4,-3.5052,0.88,47.62714117,-122.3911543,0.120173108,2.661194685
6,8,7,6,7,7,9,50,5,7,930,3_4,3,4,-3.47472,1.09,47.62713793,-122.391167,0.089517159,4.08285822
8,7,7,8,8,6,6,50,8,6,931,3_4,3,4,-3.53568,0.4,47.62713721,-122.3911777,0.08011541,0.549833613
7,7,6,7,5,6,12,50,7,8,932,3_4,3,4,-3.62712,0.52,47.62713721,-122.3911825,0,0.929218805
8,7,7,7,8,8,5,50,7,8,933,3_4,3,4,-3.6576,1,47.62713721,-122.3911617,0.160230823,3.436460079
7,7,6,8,6,7,9,50,6,6,934,3_4,3,4,-3.59664,0.95,47.62713685,-122.3911532,0.144294662,3.101405221
7,8,6,7,6,7,9,50,7,6,935,3_4,3,4,-3.56616,1.17,47.62713542,-122.3911463,0.056563793,4.704170202
6,7,8,7,6,9,7,50,7,5,936,3_4,3,4,-3.56616,1.21,47.62713398,-122.3911383,0.040057709,5.031321202
6,7,8,7,8,8,6,50,8,7,937,3_4,3,4,-3.59664,1.14,47.6271347,-122.3911447,0.080115414,4.466023519
8,7,6,8,7,6,8,50,7,7,938,3_4,3,4,-3.59664,1.16,47.62713578,-122.3911479,0.089517163,4.624100682
6,8,7,7,7,7,8,50,6,8,939,3_4,3,4,-3.56616,1.17,47.62713542,-122.3911452,0.089517163,4.704170202
5,6,6,7,8,8,10,50,7,8,940,3_4,3,4,-3.59664,0.88,47.62713434,-122.3911425,0.056563795,2.661194685
8,7,7,6,7,8,7,50,7,7,941,3_4,3,4,-3.59664,1.01,47.62713506,-122.3911436,0.040057709,3.505532927
6,8,8,6,10,8,4,50,7,6,942,3_4,3,4,-3.56616,1.09,47.6271347,-122.391142,0.089517164,4.08285822
7,8,6,7,8,7,7,50,7,8,943,3_4,3,4,-3.59664,1.19,47.62713434,-122.3911409,0.056563793,4.866371118
8,7,7,8,8,5,7,50,8,8,944,3_4,3,4,-3.59664,1.13,47.6271347,-122.3911447,0.089517163,4.388015875
8,7,6,6,8,7,8,50,7,9,945,3_4,3,4,-3.53568,1.41,47.62713649,-122.3911505,0.089517162,6.832026283
8,7,8,8,7,9,3,50,7,8,946,3_4,3,4,-3.5052,1.23,47.62713685,-122.3911543,0.040057705,5.199020454
7,8,6,7,7,8,7,50,7,7,947,3_4,3,4,-3.41376,1.47,47.62713614,-122.391158,0.080115413,7.425846585
8,9,8,7,7,7,4,50,10,6,948,3_4,3,4,-3.41376,1.42,47.62713649,-122.3911569,0,6.929278104
8,7,7,7,8,7,6,50,7,7,949,3_4,3,4,-3.41376,1.27,47.62713649,-122.3911575,0.056563793,5.542666462
7,7,6,8,8,8,6,50,8,6,950,3_4,3,4,-3.38328,1.63,47.62713649,-122.3911617,0.040057705,9.130330784
9,7,7,7,7,7,6,50,6,6,951,3_4,3,4,-3.47472,0.81,47.62713578,-122.3911686,0.080115416,2.254661458
7,8,6,9,7,9,4,50,6,7,952,3_4,3,4,-3.44424,0.69,47.62713721,-122.3911756,0.056563794,1.636098644
5,7,6,8,7,8,9,50,8,7,953,3_4,3,4,-3.41376,0.58,47.62713793,-122.3911814,0.040057704,1.156025171
6,8,7,5,8,7,9,50,6,7,954,3_4,3,4,-3.41376,1.09,47.62713865,-122.3911884,0.080115409,4.08285822
6,7,7,8,7,7,8,50,7,7,955,3_4,3,4,-3.44424,1.08,47.62714224,-122.3911932,0.056563792,4.008287036
8,6,8,6,8,8,6,50,8,8,956,3_4,3,4,-3.5052,1.06,47.62714404,-122.391198,0.144294648,3.861206545
6,8,9,9,6,7,5,50,6,9,957,3_4,3,4,-3.59664,0.71,47.6271444,-122.391207,0.040057699,1.732319526
7,8,6,6,7,8,8,50,7,6,958,3_4,3,4,-3.59664,0.75,47.62714548,-122.3912118,0.0400577,1.933008795
6,6,6,7,7,6,12,50,6,8,959,3_4,3,4,-3.53568,0.89,47.62714656,-122.3912252,0.169691362,2.722020029
6,7,6,5,5,7,14,50,8,8,960,3_4,3,4,-3.56616,0.85,47.62714692,-122.3912358,0.080115396,2.482842407
7,7,6,7,6,8,9,50,8,6,961,3_4,3,4,-3.56616,0.69,47.62714799,-122.3912422,0.056563786,1.636098644
8,6,7,5,7,7,10,50,8,9,962,3_4,3,4,-3.3528,0.99,47.62714835,-122.3912465,0.126634967,3.368074524
8,8,7,7,8,5,7,50,7,7,963,3_4,3,4,-3.44424,1.09,47.62715195,-122.3912524,0.056563784,4.08285822
7,8,7,10,9,9,0,50,6,7,964,3_4,3,4,-3.47472,0.84,47.62715482,-122.3912577,0.089517136,2.424766232
7,8,7,7,9,7,5,50,8,9,965,3_4,3,4,-3.048,1.17,47.62715554,-122.3912646,0.089353179,4.704170202
8,6,6,9,8,9,4,50,7,7,966,3_4,3,4,-3.38328,0.58,47.62714871,-122.3912747,0.089517143,1.156025171
6,7,6,8,9,8,6,50,7,7,967,3_4,3,4,-3.53568,1.73,47.62714224,-122.3912854,0.089517151,10.28498137
7,4,6,6,6,6,15,50,6,7,968,3_4,3,4,-3.71856,1.47,47.6271444,-122.3912897,0.079870967,7.425846585
9,6,7,7,9,6,6,50,7,7,969,3_4,3,4,-3.59664,1.33,47.62714835,-122.3912955,0.126634966,6.078754234
7,7,9,7,7,8,5,50,7,8,970,3_4,3,4,-3.68808,0.47,47.62715195,-122.3913014,0,0.759114031
7,6,9,8,8,8,4,50,6,6,971,3_4,3,4,-3.81,0.58,47.62715302,-122.3913046,0.080115387,1.156025171
8,8,9,5,6,6,8,50,7,6,972,3_4,3,4,-3.77952,0.59,47.62715626,-122.3913094,0.040057692,1.196231754
6,8,8,6,9,7,6,50,6,7,973,3_4,3,4,-3.77952,1.03,47.62715698,-122.3913185,0.040057689,3.645740498
8,7,8,7,8,9,3,50,7,7,974,3_4,3,4,-3.77952,1.41,47.62715949,-122.3913243,0.08951713,6.832026283
8,8,7,7,7,8,5,50,8,6,975,3_4,3,4,-3.74904,1.16,47.62715949,-122.3913291,0.089353172,4.624100682
6,8,8,6,7,5,10,50,8,10,976,3_4,3,4,-3.93192,1.08,47.62715266,-122.3913318,0.113127567,4.008287036
8,7,7,9,6,7,6,50,6,9,977,3_4,3,4,-3.9624,1.32,47.62714943,-122.3913387,0.089517141,5.987688042
5,7,7,8,8,7,8,50,7,8,978,3_4,3,4,-3.84048,1.01,47.6271462,-122.3913478,0.160230793,3.505532927
4,7,7,5,7,8,12,50,8,7,979,3_4,3,4,-3.71856,0.84,47.62714548,-122.3913547,0.079870967,2.424766232
7,8,9,8,6,5,7,50,7,6,980,3_4,3,4,-3.9624,0.56,47.62714368,-122.3913584,0.089517148,1.077673881
8,9,6,6,8,7,6,50,7,6,981,3_4,3,4,-4.02336,0.84,47.62714188,-122.3913664,0.080115401,2.424766232
7,7,8,7,7,7,7,50,6,10,982,3_4,3,4,-4.63296,0.82,47.62714117,-122.3913696,0.039935484,2.310675757
7,7,7,8,6,5,10,50,8,8,983,3_4,3,4,-4.75488,1.02,47.62713721,-122.3913744,0.089353181,3.575293066
8,7,7,6,8,9,5,50,8,7,984,3_4,3,4,-4.84632,1.36,47.6271329,-122.3913819,0.089517165,6.356076562
7,7,7,7,6,8,8,50,8,7,985,3_4,3,4,-5.1816,0.97,47.62713039,-122.3913894,0.089517168,3.233365288
7,9,7,8,9,8,2,50,6,7,986,3_4,3,4,-4.96824,1.34,47.62713003,-122.3913984,0.080115421,6.170507718
6,7,5,7,8,8,9,50,7,7,987,3_4,3,4,-4.84632,1.03,47.62713146,-122.391407,0.089517167,3.645740498
8,7,8,8,9,6,4,50,6,7,988,3_4,3,4,-4.81584,0.74,47.6271347,-122.391416,0.080115412,1.881805539
9,7,8,9,8,8,1,50,9,7,989,3_4,3,4,-4.572,0.94,47.62713578,-122.3914214,0.056563793,3.036456126
7,10,8,7,9,7,2,50,5,8,990,3_4,3,4,-4.17576,1.34,47.62713542,-122.3914288,0.113127584,6.170507718
5,7,8,8,7,6,9,50,8,7,991,3_4,3,4,-4.29768,1.09,47.62713182,-122.3914406,0.169691385,4.08285822
8,7,6,9,9,5,6,50,7,9,992,3_4,3,4,-4.32816,0.87,47.62712931,-122.3914464,0.08951717,2.601056634
5,7,7,7,8,8,8,50,6,7,993,3_4,3,4,-4.66344,0.56,47.62712787,-122.3914528,0.144294677,1.077673881
9,7,7,7,7,6,7,50,6,8,994,3_4,3,4,-4.84632,0.45,47.62712715,-122.3914544,0.040057711,0.695883166
8,7,6,8,6,8,7,50,7,10,995,3_4,3,4,-4.81584,1.34,47.627125,-122.391464,0.126635013,6.170507718
9,8,7,6,7,7,6,50,6,6,996,3_4,3,4,-5.334,0.79,47.62712392,-122.3914747,0.126635017,2.144694735
7,6,8,8,7,8,6,50,7,8,997,4_1,4,1,-12.07008,0.9,47.6268718,-122.3899019,0.040057736,2.783532664
8,5,6,7,8,7,9,50,7,9,998,4_1,4,1,-12.07008,0.89,47.6268718,-122.3899003,0,2.722020029
8,8,6,7,8,8,5,50,5,8,999,4_1,4,1,-12.07008,0.93,47.62687108,-122.3899051,0.040057736,2.972194322
6,8,7,7,7,6,9,50,4,7,1000,4_1,4,1,-12.40536,0.61,47.62686928,-122.3899046,0.080115475,1.278706795
8,7,8,6,8,7,6,50,8,7,1001,4_1,4,1,-12.22248,0.81,47.6268682,-122.3899051,0.039935488,2.254661458
6,6,7,10,6,9,6,50,7,7,1002,4_1,4,1,-12.55776,0.49,47.6268682,-122.3899083,0.039935487,0.825094065
8,7,8,4,6,7,10,50,8,8,1003,4_1,4,1,-12.55776,0.54,47.6268682,-122.3899121,0.056563815,1.002071759
8,6,5,8,7,7,9,50,8,7,1004,4_1,4,1,-12.40536,0.64,47.62686784,-122.3899121,0.040057739,1.407574048
8,7,8,9,6,7,5,50,6,6,1005,4_1,4,1,-12.22248,0.85,47.62686748,-122.3899083,0.040057739,2.482842407
8,7,6,6,7,6,10,50,6,5,1006,4_1,4,1,-12.25296,0.77,47.62686677,-122.3899025,0.080115479,2.037477181
8,7,5,8,7,7,8,50,8,7,1007,4_1,4,1,-12.07008,0.94,47.62686605,-122.3898955,0.080115478,3.036456126
6,6,9,8,6,7,8,50,6,7,1008,4_1,4,1,-12.10056,0.9,47.62686605,-122.3898881,0.08011548,2.783532664
9,6,8,9,8,6,4,50,6,6,1009,4_1,4,1,-12.10056,0.87,47.62686497,-122.3898774,0.165132687,2.601056634
8,7,6,6,7,6,10,50,7,9,1010,4_1,4,1,-12.0396,0.9,47.62686461,-122.3898662,0.089517224,2.783532664
6,7,10,8,7,5,7,50,7,7,1011,4_1,4,1,-12.0396,0.89,47.62686245,-122.3898566,0.080115484,2.722020029
9,7,8,5,7,6,8,50,8,9,1012,4_1,4,1,-12.0396,0.86,47.62686209,-122.389847,0.126635099,2.541605875
8,7,8,8,5,6,8,50,7,7,1013,4_1,4,1,-11.97864,0.87,47.62686174,-122.3898374,0.080115487,2.601056634
8,6,6,5,8,8,9,50,8,7,1014,4_1,4,1,-11.85672,0.97,47.62685994,-122.3898278,0.120173233,3.233365288
9,8,6,8,8,6,5,50,8,8,1015,4_1,4,1,-11.91768,0.88,47.62685814,-122.3898161,0.120173239,2.661194685
7,7,8,8,9,7,4,50,7,7,1016,4_1,4,1,-11.46048,1.26,47.62685778,-122.3898049,0.12017324,5.455724022
8,7,6,7,9,6,7,50,7,7,1017,4_1,4,1,-11.5824,1.05,47.6268585,-122.3897953,0.089517233,3.788697237
7,8,7,7,7,8,6,50,8,9,1018,4_1,4,1,-11.61288,0.94,47.62686066,-122.3897868,0.040057745,3.036456126
7,8,7,7,8,7,6,50,7,8,1019,4_1,4,1,-11.61288,0.9,47.62685994,-122.3897777,0.080115489,2.783532664
8,7,5,7,8,6,9,50,6,6,1020,4_1,4,1,-11.49096,0.99,47.62685814,-122.3897617,0.179034468,3.368074524
9,6,6,8,7,7,7,50,7,8,1021,4_1,4,1,-11.52144,0.91,47.62685958,-122.3897505,0.089517234,2.845732592
8,8,7,7,6,7,7,50,7,5,1022,4_1,4,1,-11.39952,1.03,47.62685886,-122.3897425,0.08011549,3.645740498
8,5,8,6,6,8,9,50,8,7,1023,4_1,4,1,-11.49096,0.91,47.62685814,-122.3897335,0.089517234,2.845732592
8,7,7,9,7,8,4,50,8,7,1024,4_1,4,1,-11.52144,0.9,47.62685527,-122.3897201,0.144294773,2.783532664
6,6,8,8,7,6,9,50,7,6,1025,4_1,4,1,-11.39952,0.94,47.62685491,-122.3897041,0.204231302,3.036456126
8,8,8,7,7,6,6,50,7,7,1026,4_1,4,1,-11.46048,0.85,47.62685455,-122.3896913,0.120173249,2.482842407
6,7,6,6,9,8,8,50,6,9,1027,4_1,4,1,-11.39952,0.87,47.62685132,-122.389678,0.126635122,2.601056634
6,8,6,7,6,6,11,50,7,7,1028,4_1,4,1,-11.36904,0.87,47.6268506,-122.3896679,0.080115503,2.601056634
7,7,8,9,7,8,4,50,6,10,1029,4_1,4,1,-11.2776,0.92,47.62684988,-122.3896551,0.12017326,2.908619811
7,7,8,8,8,7,5,50,6,6,1030,4_1,4,1,-11.24712,0.94,47.62684808,-122.3896444,0.089517247,3.036456126
8,7,6,7,8,7,7,50,9,7,1031,4_1,4,1,-11.15568,1.02,47.62684628,-122.3896354,0.089517252,3.575293066
9,7,7,7,8,8,4,50,8,9,1032,4_1,4,1,-11.30808,0.9,47.62684557,-122.3896284,0.080115513,2.783532664
6,6,9,8,9,7,5,50,8,7,1033,4_1,4,1,-11.18616,1.03,47.62684341,-122.3896167,0.120173273,3.645740498
7,7,7,6,7,7,9,50,8,7,1034,4_1,4,1,-11.2776,0.96,47.62684341,-122.3896055,0.120173275,3.167041609
8,8,7,8,8,6,5,50,8,6,1035,4_1,4,1,-11.21664,1.02,47.62684377,-122.3895906,0.160231033,3.575293066
6,6,8,6,5,8,11,50,7,5,1036,4_1,4,1,-11.21664,0.97,47.62684593,-122.3895778,0.080115513,3.233365288
6,7,5,7,7,8,10,50,8,8,1037,4_1,4,1,-11.30808,0.87,47.62684952,-122.3895666,0.169691488,2.601056634
4,7,7,5,7,7,13,50,7,5,1038,4_1,4,1,-11.21664,0.9,47.62685275,-122.3895538,0.120173254,2.783532664
7,8,8,8,7,7,5,50,8,8,1039,4_1,4,1,-11.15568,0.9,47.62685527,-122.3895426,0.120173247,2.783532664
8,7,7,7,5,7,9,50,8,7,1040,4_1,4,1,-11.06424,0.9,47.62685958,-122.3895309,0.120173237,2.783532664
7,7,8,6,7,8,7,50,7,8,1041,4_1,4,1,-10.69848,1.17,47.62686174,-122.3895229,0.040057743,4.704170202
